中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,6 Mbps,882 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,35 ms,412 Mbps,52736 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,40 ms,131 Mbps,16793 kB/s
104.236.65.156,443,104.236.65.156,US,Newark,中转,77 ms,256 Mbps,32870 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,56 ms,344 Mbps,44134 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,30 ms,61 Mbps,7908 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,123 ms,255 Mbps,32665 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,267 ms,309 Mbps,39628 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,44 ms,402 Mbps,51507 kB/s
152.70.56.23,443,2a0b:21c0:100a:1b6:0:9a4d:c53d:6319,DE,Frankfurt,隧道,155 ms,89 Mbps,11468 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,153 ms,43 Mbps,5623 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,64 ms,61 Mbps,7888 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,152 ms,116 Mbps,14848 kB/s
129.159.203.166,443,2a0b:21c0:100a:1b7:0:9293:6e3f:c67c,DE,Frankfurt,隧道,158 ms,100 Mbps,12800 kB/s
132.226.214.86,443,2a0b:21c0:100a:1b6:0:4bef:d64e:b08,DE,Frankfurt,隧道,156 ms,94 Mbps,12083 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,154 ms,43 Mbps,5577 kB/s
141.147.161.250,443,141.147.161.250,JP,Tokyo,中转,156 ms,40 Mbps,5215 kB/s
152.70.52.238,443,2a0b:21c0:100a:1b1:0:dfb:5685:a3f6,DE,Frankfurt,隧道,155 ms,108 Mbps,13926 kB/s
141.148.235.101,443,98.98.166.58,AE,Frankfurt,隧道,204 ms,75 Mbps,9675 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,155 ms,107 Mbps,13721 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,175 ms,89 Mbps,11468 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,153 ms,113 Mbps,14540 kB/s
