中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,4 ms,1184 Mbps,151552 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,972 kB/s
141.147.109.53,443,98.98.156.22,AE,Frankfurt,隧道,89 ms,121 Mbps,15564 kB/s
141.148.233.159,443,98.98.166.58,AE,Frankfurt,隧道,86 ms,164 Mbps,21094 kB/s
8.211.61.67,443,2606:f240:f00:2be4:0:a7c:c55b:b4be,US,Frankfurt,隧道,86 ms,209 Mbps,26828 kB/s
141.144.198.42,443,2606:f240:f00:5a42:0:65f6:eb:2d83,US,Frankfurt,隧道,86 ms,189 Mbps,24268 kB/s
130.162.160.112,443,2a0b:21c0:1007:1cb:0:ea54:3cc5:e08f,DE,Frankfurt,隧道,93 ms,144 Mbps,18432 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,88 ms,128 Mbps,16486 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,71 ms,46 Mbps,5996 kB/s
143.47.251.241,443,2a0b:21c0:100a:1b2:0:5571:b182:1fd6,DE,Frankfurt,隧道,119 ms,95 Mbps,12185 kB/s
193.122.53.254,443,2a0b:21c0:1007:cb:0:1173:7aeb:e5e5,DE,Frankfurt,隧道,97 ms,177 Mbps,22732 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,73 ms,34 Mbps,4419 kB/s
152.70.179.14,443,2a0b:21c0:100a:1b1:0:d51a:6fcc:acdb,DE,Frankfurt,隧道,126 ms,128 Mbps,16384 kB/s
144.21.38.181,443,2a0b:21c0:1007:ca:0:3d9a:b1c8:e9ac,DE,Frankfurt,隧道,85 ms,167 Mbps,21401 kB/s
144.21.56.64,443,2a0b:21c0:100a:1b1:0:4bc6:b4f9:39bd,DE,Frankfurt,隧道,95 ms,118 Mbps,15155 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,86 ms,41 Mbps,5314 kB/s
144.21.51.110,443,144.21.51.110,GB,London,中转,81 ms,255 Mbps,32665 kB/s
152.67.149.182,443,2a0b:21c0:100a:1b5:0:da7c:5954:b7fc,DE,Frankfurt,隧道,91 ms,126 Mbps,16179 kB/s
143.47.231.64,443,2a0b:21c0:100a:1b6:0:706c:5050:7e2d,DE,Frankfurt,隧道,94 ms,116 Mbps,14950 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,96 ms,45 Mbps,5879 kB/s
143.47.234.143,443,98.98.166.198,AE,Frankfurt,隧道,90 ms,144 Mbps,18534 kB/s
144.21.40.160,443,2a0b:21c0:1007:c7:0:a986:e177:7295,DE,Frankfurt,隧道,85 ms,162 Mbps,20787 kB/s
141.144.195.21,443,2606:f240:f00:6acf:0:dc73:54ea:d73,US,Frankfurt,隧道,86 ms,214 Mbps,27443 kB/s
143.47.229.133,443,2a0b:21c0:1007:c7:0:5a0e:b7bf:cfb1,DE,Frankfurt,隧道,93 ms,178 Mbps,22835 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,208 Mbps,26624 kB/s
141.148.247.121,443,2606:f240:f00:b2ed:0:c04a:8632:69c0,US,Frankfurt,隧道,86 ms,223 Mbps,28569 kB/s
140.238.82.134,443,98.98.166.170,AE,Frankfurt,隧道,94 ms,130 Mbps,16691 kB/s
132.226.215.4,443,2a0b:21c0:100a:1fa:0:9bb2:4521:b055,DE,Frankfurt,隧道,145 ms,105 Mbps,13516 kB/s
8.209.65.135,443,2a0b:21c0:100a:1b6:0:6ea5:7530:c26b,DE,Frankfurt,隧道,96 ms,115 Mbps,14745 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,128 ms,287 Mbps,36761 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,127 ms,44 Mbps,5640 kB/s
