中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.67.254.70,443,152.67.254.70,US,San Jose,中转,9 ms,46 Mbps,5975 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1272 Mbps,162816 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,25 ms,736 Mbps,94208 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,48 Mbps,6228 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,6 ms,1736 Mbps,222208 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,73 ms,248 Mbps,31846 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,72 ms,291 Mbps,37273 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,84 ms,41 Mbps,5261 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,32 ms,64 Mbps,8271 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,56 ms,180 Mbps,23142 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,82 ms,7 Mbps,942 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,281 Mbps,36044 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,181 ms,84 Mbps,10752 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,177 ms,66 Mbps,8483 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,173 ms,64 Mbps,8315 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,154 ms,4 Mbps,614 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,169 ms,68 Mbps,8728 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,152 ms,40 Mbps,5134 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,151 ms,105 Mbps,13516 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,168 ms,84 Mbps,10752 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,142 ms,123 Mbps,15769 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,169 ms,84 Mbps,10854 kB/s
152.67.78.184,443,152.67.78.184,CH,Milan,中转,168 ms,34 Mbps,4358 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,169 ms,80 Mbps,10240 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,130 ms,56 Mbps,7267 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,152 ms,108 Mbps,13824 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,158 ms,84 Mbps,10854 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,168 ms,29 Mbps,3784 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,130 ms,90 Mbps,11571 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,159 ms,120 Mbps,15360 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,198 ms,115 Mbps,14745 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,154 ms,46 Mbps,5928 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,192 ms,78 Mbps,10035 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,129 ms,27 Mbps,3498 kB/s
8.209.76.1,443,98.98.166.198,AE,Frankfurt,隧道,157 ms,106 Mbps,13619 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,168 ms,77 Mbps,9932 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,156 ms,29 Mbps,3796 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,171 ms,110 Mbps,14131 kB/s
8.219.144.168,443,8.219.144.168,SG,Singapore,中转,168 ms,65 Mbps,8393 kB/s
138.2.18.184,443,138.2.18.184,JP,Tokyo,中转,155 ms,41 Mbps,5301 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,108 Mbps,13824 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,192 ms,108 Mbps,13824 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,170 ms,84 Mbps,10752 kB/s
141.144.202.144,443,2606:f240:f00:eaf1:0:3076:e1ad:a383,US,Frankfurt,隧道,176 ms,73 Mbps,9430 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,168 ms,89 Mbps,11468 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,230 ms,101 Mbps,13004 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,295 ms,100 Mbps,12800 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,167 ms,68 Mbps,8743 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,264 ms,96 Mbps,12288 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,168 ms,96 Mbps,12390 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,176 ms,71 Mbps,9105 kB/s
8.209.217.106,443,8.209.217.106,JP,Hong Kong,中转,136 ms,35 Mbps,4508 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,186 ms,120 Mbps,15462 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,168 ms,80 Mbps,10342 kB/s
152.70.235.207,443,152.70.235.207,KR,Tokyo,中转,147 ms,42 Mbps,5446 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,159 ms,94 Mbps,12083 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,168 ms,77 Mbps,9967 kB/s
8.218.87.104,443,8.218.87.104,HK,Hong Kong,中转,154 ms,25 Mbps,3245 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,257 ms,80 Mbps,10342 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,188 ms,77 Mbps,9932 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,169 ms,88 Mbps,11366 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,168 ms,81 Mbps,10444 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,172 ms,68 Mbps,8715 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,169 ms,69 Mbps,8901 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,168 ms,80 Mbps,10240 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,404 ms,39 Mbps,5067 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,177 ms,100 Mbps,12800 kB/s
8.217.49.234,443,8.217.49.234,HK,,中转,154 ms,114 Mbps,14643 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,180 ms,120 Mbps,15360 kB/s
8.219.42.72,443,8.219.42.72,SG,Singapore,中转,176 ms,92 Mbps,11878 kB/s
140.83.61.244,443,140.83.61.244,JP,Hong Kong,中转,154 ms,42 Mbps,5490 kB/s
47.254.131.6,443,2a0b:21c0:100a:1b7:0:de64:9d95:1a,DE,Frankfurt,隧道,164 ms,88 Mbps,11264 kB/s
140.238.65.48,443,140.238.65.48,GB,London,中转,244 ms,132 Mbps,16896 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,170 ms,63 Mbps,8091 kB/s
152.67.65.201,443,152.67.65.201,CH,Milan,中转,168 ms,39 Mbps,5099 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,114 Mbps,14643 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,169 ms,81 Mbps,10444 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,170 ms,112 Mbps,14336 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,158 ms,37 Mbps,4849 kB/s
144.21.57.55,443,2606:f240:f00:b2ed:0:32cf:a669:8ff0,US,Frankfurt,隧道,161 ms,106 Mbps,13619 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,198 ms,36 Mbps,4691 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,169 ms,88 Mbps,11366 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,166 ms,31 Mbps,4047 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,178 ms,36 Mbps,4642 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,185 ms,72 Mbps,9286 kB/s
140.238.1.158,443,140.238.1.158,KR,Seoul,中转,128 ms,121 Mbps,15564 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,131 ms,124 Mbps,15872 kB/s
47.91.74.159,443,2606:f240:f00:a683:0:a736:4d3c:9b,US,Frankfurt,隧道,162 ms,92 Mbps,11776 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,172 ms,54 Mbps,7038 kB/s
130.61.87.219,443,130.61.87.219,DE,,中转,161 ms,118 Mbps,15155 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,131 ms,143 Mbps,18329 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,41 Mbps,5291 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,168 ms,85 Mbps,10956 kB/s
8.222.233.183,443,8.222.233.183,SG,Singapore,中转,168 ms,108 Mbps,13824 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,172 ms,104 Mbps,13414 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,169 ms,81 Mbps,10444 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,153 ms,67 Mbps,8622 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,174 ms,84 Mbps,10752 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,169 ms,80 Mbps,10342 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,169 ms,71 Mbps,9094 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,169 ms,80 Mbps,10240 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,161 ms,3 Mbps,462 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,157 ms,0 Mbps,35 kB/s
129.151.221.152,443,129.151.221.152,SE,,中转,158 ms,101 Mbps,13004 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,155 ms,1 Mbps,202 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,74 ms,8 Mbps,1139 kB/s
139.185.34.131,443,139.185.34.131,AE,,中转,266 ms,20 Mbps,2577 kB/s
