中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,2 ms,56 Mbps,7209 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,270 Mbps,34611 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,22 ms,52 Mbps,6709 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,71 ms,47 Mbps,6056 kB/s
104.248.63.25,443,104.248.63.25,US,Newark,中转,74 ms,273 Mbps,35020 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,22 ms,58 Mbps,7468 kB/s
192.9.159.65,443,192.9.159.65,US,San Jose,中转,10 ms,78 Mbps,9991 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,8 ms,380 Mbps,48640 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,17 ms,304 Mbps,38912 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,7 ms,62 Mbps,8034 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,34 ms,409 Mbps,52428 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,32 ms,74 Mbps,9587 kB/s
132.145.227.106,443,98.98.166.182,AE,Frankfurt,隧道,153 ms,118 Mbps,15155 kB/s
8.219.174.213,443,8.219.174.213,SG,Singapore,中转,173 ms,87 Mbps,11161 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,153 ms,38 Mbps,4894 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,94 Mbps,12083 kB/s
144.24.83.39,443,144.24.83.39,KR,Tokyo,中转,135 ms,129 Mbps,16588 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,192 ms,42 Mbps,5383 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,162 ms,49 Mbps,6387 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,72 ms,7 Mbps,962 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,170 ms,84 Mbps,10752 kB/s
